,x
39648_at,-0.335181027
39649_at,0.108167044
39650_s_at,-0.025411246
39651_at,0.232540111
39652_at,0.004528115
39653_at,0.232205001
39654_at,0.207003513
39655_at,-0.038241123
39656_at,-0.054568332
39657_at,0.003733169
39658_at,0.128909584
39659_at,0.304260809
39660_at,0.069495132
39661_s_at,0.274345035
39662_s_at,0.076197313
39663_at,-0.411958613
39664_at,0.024557626
39665_at,-0.326404937
39666_at,-0.300347005
39667_at,-0.020769395
39668_at,0.073094238
39669_at,-0.233043281
39670_at,-0.035602949
39671_at,0.212966324
39672_at,0.793796745
39673_i_at,0.219333418
39674_r_at,-0.001431653
39675_at,0.086642731
39676_at,0.0497751
39677_at,-0.036672732
39678_at,0.125360028
39679_at,0.262143184
39680_at,0.123075967
39681_at,0.292484533
39682_at,0.236194785
39683_at,-0.049269781
39684_at,0.123699308
39685_at,-0.310937187
39686_g_at,-0.289900528
39687_at,-0.008523662
39688_at,-0.016595327
39689_at,0.080663086
39690_at,-0.142002923
39691_at,-0.072302984
39692_at,-0.191094095
39693_at,-0.286698761
39694_at,-0.303098661
39695_at,0.035152665
39696_at,-2.87997392
39697_at,-0.071134504
39698_at,0.192349727
39699_at,0.022416428
39700_at,-0.446923087
39701_at,-1.989740153
39702_at,0.472616955
39703_at,0.262068972
39704_s_at,0.263129787
39705_at,-0.285433422
39706_at,-0.62195438
39707_at,-0.007914966
39708_at,0.219922667
39709_at,-0.122074166
39710_at,-1.723339353
39711_at,-0.39821374
39712_at,-0.141731785
39713_at,-0.12302509
39714_at,-0.21626434
39715_at,-0.263262541
39716_at,0.161325697
39717_g_at,0.325705311
39718_r_at,0.25294015
39719_at,0.157695707
39720_g_at,-0.006061382
39721_at,-0.055827244
39722_at,-0.002777571
39723_at,0.049729912
39724_s_at,0.13901081
39725_at,-0.105381352
39726_at,0.231324529
39727_at,-0.026480318
39728_at,0.418535645
39729_at,0.243158321
39730_at,0.179779944
39731_at,0.234890333
39732_at,-0.018494609
39733_at,-0.384943129
39734_at,0.247494809
39735_at,0.030550524
39736_at,0.300950945
39737_at,0.118657565
39738_at,-0.678054835
39739_at,0.174047375
39740_g_at,0.25613761
39741_at,0.123065606
39742_at,0.173927143
39743_at,0.361405806
39744_at,0.073374316
39745_at,0.226696612
39746_at,0.311965226
39747_at,0.304022308
39748_at,-0.119600526
39749_at,0.256432742
39750_at,-0.068835244
39751_at,0.284778707
39752_at,0.064808043
39753_at,-0.210045751
39754_at,-0.84143189
39755_at,-0.62053512
39756_g_at,-0.683896163
39757_at,-0.479028485
39758_f_at,-0.300963151
39759_at,0.158822029
39760_at,0.36553893
39761_at,-0.094969212
39762_at,0.1538587
39763_at,0.093232146
39764_at,-0.020414865
39765_at,-0.095427982
39766_r_at,0.168658062
39767_at,0.527314577
39768_at,0.070654231
39769_at,0.311375939
39770_at,0.022350765
39771_at,-0.329149685
39772_at,0.131405124
39773_at,-0.209868492
39774_at,0.1685715
39775_at,-0.024950477
39776_at,-0.148182868
39777_at,-0.001134034
39778_at,-0.012322654
39779_at,-0.190857579
39780_at,-0.129255395
39781_at,-1.048780161
39782_at,0.374968889
39783_at,0.171061838
39784_at,-0.108531914
39785_at,0.38024527
39786_at,0.113166256
39787_at,0.100755666
39788_at,0.113391365
39789_at,0.129147589
39790_at,-0.337262313
39791_at,-0.128541752
39792_at,0.272539757
39793_at,0.193064648
39794_at,-0.020854373
39795_at,-0.07163761
39796_at,0.345249911
39797_at,0.050500768
39798_at,0.168153826
39799_at,-0.09037308
398_at,0.233595963
39800_s_at,0.334161675
39801_at,-0.382887866
39802_at,0.080766032
39803_s_at,0.089173262
39804_at,0.004538996
39805_at,0.04804436
39806_at,0.360718863
39807_at,0.072077307
39808_at,0.080866095
39809_at,-0.435928268
39810_at,-0.028997722
39811_at,0.213834425
39812_at,0.372024192
39813_s_at,0.114992461
39814_s_at,-0.38964541
39815_at,0.07488419
39816_g_at,0.038224643
39817_s_at,0.268928467
39818_at,0.177184676
39819_at,-0.007086364
39820_at,0.088343192
39821_s_at,-0.088159991
39822_s_at,-0.396897801
39823_at,0.063631745
39824_at,0.214115354
39825_at,0.394240187
39826_f_at,0.381603463
39827_at,0.490419902
39828_at,0.134110875
39829_at,-0.885150997
39830_at,0.28769457
39831_at,0.288186551
39832_at,0.023586174
39833_at,-0.048849324
39834_at,0.142614859
39835_at,-0.290783332
39836_at,0.175849601
39837_s_at,0.046722426
39838_at,-0.309495505
39839_at,-0.257639237
39840_at,0.124141373
39841_at,-0.557826805
39842_at,-0.291966487
39843_at,0.169664313
39844_at,0.140627096
39845_at,0.233266883
39846_at,-0.089280674
39847_at,0.658477364
39848_at,0.069788713
39849_at,0.217804458
39850_at,0.128071247
39851_at,0.181937129
39852_at,-0.007905421
39853_at,0.131049862
39854_r_at,-0.125745531
39855_at,-0.088186388
39856_at,0.135474092
39857_at,-0.061899897
39858_s_at,-0.022200191
39859_r_at,0.155838573
39860_at,0.147305771
39861_at,0.186175021
39862_at,-0.117772302
39863_at,-0.110621785
39864_at,0.00523491
39865_at,0.173989944
39866_at,-0.176046381
39867_at,0.277730232
39868_at,-0.018381943
39869_at,0.109679748
39870_at,0.009011229
39871_at,0.100521427
39872_at,-0.151431558
39873_at,-0.27443904
39874_at,0.15014824
39875_at,-0.123238573
39876_at,-0.288231536
39877_at,0.147558752
39878_at,0.046545633
39879_s_at,-0.004464207
39880_at,0.024043395
39881_at,0.060889067
39882_at,0.525725391
39883_at,0.533148185
39884_g_at,0.708854155
39885_at,0.156037108
39886_at,-0.003208948
39887_at,0.290617386
39888_at,0.070941865
39889_at,0.251650656
39890_at,0.023600806
39891_at,0.001176049
39892_at,0.030427631
39893_at,-0.050480792
39894_f_at,-0.098607185
39895_r_at,0.164433107
39896_at,0.312132029
39897_at,-0.278208091
39898_at,0.056536568
39899_at,0.062576536
399_at,-0.26053596
39900_at,0.2174649
39901_at,0.06184318
39902_at,0.065415365
39903_at,0.306153088
39904_at,0.073348878
39905_i_at,-0.059469656
39906_r_at,0.028455581
39907_at,0.387503875
39908_at,0.068786583
39909_g_at,0.27459301
39910_at,0.111689694
39911_at,0.051475098
39912_at,-0.005675391
39913_at,0.03518441
39914_r_at,0.014914337
39915_at,0.136358412
39916_r_at,0.304995012
39917_at,0.214874324
39918_at,0.085942081
39919_at,-0.070641253
39920_r_at,-0.023388975
39921_at,0.651780923
39922_at,0.073691697
39923_at,-0.31110594
39924_at,-0.071341314
39925_at,-0.004126438
39926_at,0.193999495
39927_at,-0.279394164
39928_at,0.324266353
39929_at,0.040021261
39930_at,-0.214929424
39931_at,0.572594065
39932_at,-0.145813581
39933_at,0.003736306
39934_at,-0.112067714
39935_at,0.316831912
39936_at,-0.188335659
39937_at,0.043283853
39938_g_at,0.083468078
39939_at,-0.879731801
39940_at,0.182331411
39941_at,0.07409438
39942_at,-0.114768661
39943_at,0.09839205
39944_at,0.472206821
39945_at,-0.646647921
39946_at,0.168956414
39947_at,-0.160132906
39948_at,-0.034386516
39949_at,0.084635227
39950_at,-0.194307596
39951_at,-0.073663649
39952_at,0.017465442
39953_i_at,0.255060184
39954_r_at,0.05394754
39955_at,0.409549956
39956_at,0.171206531
39957_at,-0.055013352
39958_at,-0.099710847
39959_at,-0.18481473
39960_at,-0.1431021
39961_at,0.019012287
39962_at,0.937613191
39963_at,0.10544054
39964_at,-0.703442479
39965_at,0.258800357
39966_at,0.417874277
39967_at,-1.017555844
39968_at,0.024886265
39969_at,0.577054028
39970_at,0.0926038
39971_at,1.213674874
39972_at,0.064789557
39973_at,-0.146135944
39974_at,0.139286831
39975_at,-0.035709265
39976_at,-0.179716212
39977_at,0.122531382
39978_at,0.086706313
39979_at,-0.029469519
39980_at,0.641059507
39981_at,0.075030662
39982_r_at,0.077129627
39983_at,0.236698245
39984_g_at,0.180361958
39985_r_at,0.15787694
39986_at,-0.049863672
39987_at,0.163808143
39988_at,-0.071238673
39989_at,0.073181833
39990_at,0.023052273
39991_at,0.106860569
39992_at,-0.097805635
39993_at,0.239895329
39994_at,-0.263140907
39995_s_at,-0.160423092
39996_at,0.064017074
39997_at,0.219092383
39998_at,0.06234347
39999_at,0.088471763
400_at,0.247580898
40000_f_at,0.089542263
40001_r_at,0.037734993
40002_r_at,0.035283157
40003_at,0.074270481
40004_at,-0.052705219
40005_at,0.070554662
40006_at,0.069993007
40007_at,0.298418094
40008_at,0.033808299
40009_at,0.133496333
40010_s_at,0.156845201
40011_s_at,0.082667231
40012_at,-0.090937768
40013_at,1.038129356
40014_at,0.12356997
40015_at,0.05295855
40016_g_at,-0.071846446
40017_at,0.196706491
40018_at,0.114711521
40019_at,-0.643350565
40020_at,-0.26963254
40021_at,0.165469272
40022_at,-0.08868999
40023_at,-0.135818379
40024_at,-0.073629158
40025_at,0.172227236
40026_g_at,0.191257845
40027_at,0.055150267
40028_at,0.186840557
40029_at,0.012602278
40030_at,0.207490359
40031_at,0.170737249
40032_at,0.301207893
40033_at,0.002201815
40034_r_at,0.015926117
40035_at,-0.800463317
40036_at,0.615795144
40037_at,0.080197941
40038_at,0.168121173
40039_g_at,0.083985103
40040_at,0.339203636
40041_at,0.436894245
40042_r_at,0.001601959
40043_at,-0.163617776
40044_at,0.137182424
40045_g_at,-0.064097154
40046_r_at,-0.598436314
40047_at,0.139408694
40048_at,-0.067162376
40049_at,-0.320706276
40050_at,-0.147559292
40051_at,-0.807129505
40052_at,-0.012696514
40053_at,0.135011647
40054_at,0.300479147
40055_s_at,0.124293805
40056_at,0.143153915
40057_at,0.228252435
40058_s_at,0.228182593
40059_r_at,0.276945526
40060_r_at,0.319222617
40061_at,-0.021467613
40062_s_at,1.520651067
40063_at,-0.089294414
40064_at,-0.10357291
40065_s_at,0.126945187
40066_at,-0.210060182
40067_at,-0.01943121
40068_at,0.00759971
40069_at,-0.804999161
40070_at,-0.043930573
40071_at,-1.321353248
40072_at,0.326710252
40073_at,0.293394136
40074_at,0.313807918
40075_at,-0.003136486
40076_at,0.0397082
40077_at,-0.46756567
40078_at,-1.96236881
40079_at,-1.406600784
40080_at,0.11192743
40081_at,-0.148414829
40082_at,-0.017965745
40083_at,-0.210190575
40084_at,0.108443458
40085_s_at,-0.182653796
40086_at,0.041355297
40087_at,-0.217016026
40088_at,-0.002255301
40089_at,0.227314608
40090_at,0.192490032
40091_at,-0.264988027
40092_at,-0.024541054
40093_at,-0.069303209
40094_r_at,0.195375283
40095_at,-0.477827035
40096_at,-0.093352497
40097_at,-0.140050886
40098_at,0.093331451
40099_at,-0.126622187
401_s_at,0.002755116
40100_at,-0.188859862
40101_g_at,-0.116979364
40102_at,-0.041437285
40103_at,-0.067846792
40104_at,-0.181029474
40105_at,0.165550445
40106_at,-0.083761114
40107_at,-0.300050863
40108_at,-0.322322792
40109_at,-0.226452476
40110_at,0.31166271
40111_g_at,0.273683761
40112_at,0.318347796
40113_at,-0.508882013
40114_at,-2.557050884
40115_at,0.455020754
40116_at,-0.283911125
40117_at,0.234369609
40118_at,0.376935334
40119_at,-0.183388042
40120_at,-0.198528999
40121_at,0.010669836
40122_at,-0.173535007
40123_at,-0.14613434
40124_at,0.189166913
40125_at,-0.040023143
40126_at,-0.27766309
40127_at,-0.730879733
40128_at,-0.010152617
40129_at,0.011834406
40130_at,0.045128157
40131_at,0.265842405
40132_g_at,0.090093301
40133_s_at,0.242312296
40134_at,0.491771651
40135_at,-0.025887234
40136_at,-0.149969452
40137_at,0.333145451
40138_at,0.070287925
40139_at,0.342319402
40140_at,-0.183158744
40141_at,-0.021691451
40142_at,0.151951721
40143_at,0.051674041
40144_at,-0.064429432
40145_at,-0.256947562
40146_at,0.206015485
40147_at,-0.040992773
40148_at,-0.247162704
40149_at,-0.113178025
40150_at,0.35678581
40151_s_at,-0.362496947
40152_r_at,-0.01702553
40153_at,-0.144611457
40154_at,0.064308384
40155_at,-0.834463238
40156_at,0.036219578
40157_s_at,0.252249513
40158_r_at,0.123545261
40159_r_at,-0.032016381
40160_at,0.43235973
40161_at,0.017383058
40162_s_at,0.1124442
40163_r_at,0.003251697
40164_at,-0.302967349
40165_at,-0.40516788
40166_at,0.368655179
40167_s_at,-0.239292002
40168_at,0.223137352
40169_at,-0.16334782
40170_at,0.166376835
40171_at,0.092655657
40172_g_at,0.12656227
40173_at,0.140757815
40174_at,0.170829053
40175_at,-0.086449216
40176_at,0.296055034
40177_at,-0.000634438
40178_at,0.153249465
40179_at,0.200035384
40180_at,-0.036726222
40181_f_at,0.144220905
40182_s_at,-0.358289009
40183_at,0.168909484
40184_at,-0.248177143
40185_at,-0.026946277
40186_at,-0.454127348
40187_at,0.389202234
40188_f_at,0.206955398
40189_at,0.388427964
40190_at,-0.021039114
40191_s_at,-0.127810229
40192_at,-0.036239174
40193_at,-1.136540284
40194_at,0.074691085
40195_at,0.126539333
40196_at,-0.075002686
40197_at,0.176859771
40198_at,-0.332261047
40199_at,0.04639805
402_s_at,0.147174795
40200_at,0.00088292
40201_at,-0.318322963
40202_at,-0.350497568
40203_at,0.417967339
40204_at,0.11301798
40205_g_at,0.29661582
40206_at,-0.083542266
40207_g_at,-0.026333747
40208_at,-0.020058046
40209_at,0.201176482
40210_at,-0.128184676
40211_at,0.171866983
40212_at,0.098505635
40213_at,-1.129579348
40214_at,0.035218704
40215_at,0.385947508
40216_at,0.108767339
40217_s_at,-0.179987552
40218_at,-0.225235632
40219_at,0.19499226
40220_at,0.067640773
40221_at,-0.180912004
40222_s_at,0.070378328
40223_r_at,0.128174007
40224_s_at,0.047728255
40225_at,-0.042964249
40226_at,0.259050522
40227_at,-0.047040138
40228_at,0.102326893
40229_at,0.104046638
40230_at,0.101704154
40231_at,0.076033059
40232_at,0.248565043
40233_at,0.17894885
40234_at,0.165237883
40235_at,-0.01521319
40236_at,0.028153464
40237_at,0.005381805
40238_at,-0.202806059
40239_g_at,-0.037616062
40240_at,-0.301917418
40241_at,0.13668669
40242_at,0.563070039
40243_at,0.058702995
40244_s_at,-0.046087782
40245_at,0.023020005
40246_at,-0.065480461
40247_at,0.116792127
40248_at,0.080632699
40249_at,0.286417292
40250_at,0.326455557
40251_at,0.351651698
40252_g_at,0.012683689
40253_at,0.072501712
40254_s_at,0.179916986
40255_at,0.022602897
40256_at,0.081536067
40257_at,0.018177318
40258_at,-0.208540725
40259_at,0.050355548
40260_g_at,-0.13411292
40261_at,0.231868973
40262_at,0.049518535
40263_at,0.081312131
40264_g_at,0.094364351
40265_s_at,0.079226254
40266_at,-0.048944788
40267_s_at,0.03327822
40268_at,-0.22166323
40269_at,0.30540238
40270_at,0.151511968
40271_at,0.08915436
40272_at,-0.19812808
40273_at,-0.08004933
40274_at,-0.06990518
40275_at,-0.008679194
40276_at,0.203470752
40277_at,0.002164944
40278_at,0.289184332
40279_at,-0.56866204
40280_at,-0.008210964
40281_at,-0.282749268
40282_s_at,0.280959793
40283_at,0.129275425
40284_at,0.02555157
40285_at,0.472220379
40286_r_at,-0.07796847
40287_s_at,0.155304822
40288_r_at,0.086049232
40289_at,0.250644075
40290_f_at,-0.158281488
40291_r_at,0.012691352
40292_at,0.090496211
40293_at,0.137099802
40294_at,0.197983729
40295_at,0.025965145
40296_at,-0.04449496
40297_at,-0.207326683
40298_at,0.11920815
40299_at,0.005965781
403_s_at,0.157349681
40300_g_at,-0.070116394
40301_at,-0.038888491
40302_at,0.073122478
40303_at,-0.517113723
40304_at,-0.080235483
40305_r_at,-0.137023626
40306_at,0.341202415
40307_at,0.268467638
40308_at,0.117224186
40309_at,-0.648134495
40310_at,-0.016679975
40311_at,0.628003646
40312_at,0.151624946
40313_at,-0.078463571
40314_at,0.787102356
40315_at,-0.231534362
40316_at,0.172370018
40317_at,0.014974751
40318_at,0.150198031
40319_at,0.156082441
40320_at,0.789647493
40321_at,0.052777276
40322_at,0.209237193
40323_at,-0.200161129
40324_r_at,0.170025268
40325_at,0.165448132
40326_at,0.121479823
40327_at,0.094600771
40328_at,-0.287891592
40329_at,-0.076558923
40330_at,-0.154916808
40331_at,0.141067574
40332_at,-0.292616675
40333_at,-0.400585554
40334_at,0.266384079
40335_at,0.001602239
40336_at,0.52816474
40337_at,0.433717715
40338_at,0.048025612
40339_at,0.011622598
40340_at,-0.019694192
40341_at,0.231056624
40342_at,0.030157393
40343_at,0.553560502
40344_at,-0.22393716
40345_at,-0.019726065
40346_at,0.131503673
40347_at,0.344793381
40348_s_at,0.287619686
40349_at,0.11774124
40350_at,-0.666183091
40351_at,-0.050339462
40352_at,0.045290746
40353_at,-0.373613063
40354_at,0.288632702
40355_at,-0.006152032
40356_at,-0.090851267
40357_at,0.282545368
40358_at,-0.229864527
40359_at,0.013533824
40360_at,0.023444475
40361_at,0.034916714
40362_at,-0.05237777
40363_r_at,0.142853303
40364_at,0.212986906
40365_at,-0.637851245
40366_at,0.119761524
40367_at,-0.443728195
40368_r_at,-0.248879808
40369_f_at,-0.532398772
40370_f_at,-0.676436677
40371_at,0.119050175
40372_at,-0.090924004
40373_at,0.018134669
40374_at,0.016200736
40375_at,-0.624054577
40376_at,0.040733324
40377_at,0.159356175
40378_at,0.189826177
40379_at,0.038714435
40380_at,0.113369701
40381_at,0.134956316
40382_at,-0.017692443
40383_at,0.134325973
40384_at,0.058597958
40385_at,-1.118261295
40386_r_at,-1.123133316
40387_at,-0.571948282
40388_at,-0.016782329
40389_at,0.024691581
40390_at,0.062203739
40391_at,0.29296365
40392_at,0.227241345
40393_at,-0.135966421
40394_at,-0.151433339
40395_at,-0.030197282
40396_at,-0.233804343
40397_at,0.127863085
40398_s_at,-0.266541189
40399_r_at,-0.053394062
404_at,-0.388194961
40400_at,-0.012739457
40401_at,-0.240109719
40402_at,0.162698226
40403_at,0.067807835
40404_s_at,0.159036169
40405_at,-0.080786434
40406_at,0.127125006
40407_at,0.090229268
40408_at,0.496158896
40409_at,-1.09512089
40410_at,-0.005739648
40411_at,-0.082036409
40412_at,0.233743902
40413_at,0.603573398
40414_at,0.440570803
40415_at,-0.016589205
40416_at,-0.023423889
40417_at,0.360282285
40418_at,0.100598813
40419_at,-0.324397121
40420_at,-0.060630304
40421_at,0.124239154
40422_at,-1.557802575
40423_at,-0.507335676
40424_at,-0.084591659
40425_at,-0.608720708
40426_at,-0.016261374
40427_at,0.279343135
40428_i_at,0.42705982
40429_r_at,0.288718766
40430_at,0.204322958
40431_at,-0.192017023
40432_at,-0.390903332
40433_at,-0.13614395
40434_at,-1.449422413
40435_at,-0.03506865
40436_g_at,-0.026204273
40437_at,-0.052261833
40438_at,-0.019971138
40439_at,-0.212803598
40440_at,0.04740294
40441_g_at,0.24968328
40442_f_at,0.128443258
40443_at,-0.028182312
40444_s_at,-0.290050006
40445_at,-0.091843683
40446_at,0.097943005
40447_at,0.084337743
40448_at,-0.448839168
40449_at,0.134411447
40450_at,-0.168261046
40451_at,0.027891572
40452_at,-0.416651167
40453_s_at,0.094053274
40454_at,-1.131279747
40455_at,-0.206007499
40456_at,-0.033166532
40457_at,0.292975761
40458_at,0.560175139
40459_at,-0.136386445
40460_s_at,0.067399361
40461_at,-0.133118942
40462_at,-0.111198427
40463_at,0.699207516
40464_g_at,0.355751489
40465_at,-0.086261498
40466_at,-0.027044538
40467_at,0.566100358
40468_at,-0.491784792
40469_at,0.138940788
40470_at,-0.199459411
40471_at,-0.006666021
40472_at,-0.385973404
40473_at,-0.241105834
40474_r_at,-0.010991574
40475_at,0.068145754
40476_s_at,0.104655202
40477_r_at,0.2287322
40478_at,0.097772253
40479_at,0.053506338
40480_s_at,-0.614547544
40481_r_at,-0.016167641
40482_s_at,0.309628668
40483_at,0.125653131
40484_g_at,0.066303475
40485_at,0.364772495
40486_g_at,0.159378382
40487_at,0.198991322
40488_at,0.052324517
40489_at,-0.111788191
40490_at,0.890399012
40491_at,0.02064415
40492_at,-0.163480791
40493_at,-1.861682102
40494_at,0.023998387
40495_at,-0.210297727
40496_at,-0.471799968
40497_at,-0.033032139
40498_g_at,0.190066307
40499_r_at,-0.02686783
405_at,-0.003649023
40500_at,0.080916069
40501_s_at,0.030731787
40502_r_at,0.093898137
40503_at,0.356984337
40504_at,-0.691802453
40505_at,-0.593863905
40506_s_at,0.246850779
40507_at,0.07177176
40508_at,-0.266135245
40509_at,0.427275546
40510_at,0.285968653
40511_at,-1.975065084
40512_at,-0.098146792
40513_at,0.035210813
40514_at,-0.488812261
40515_at,0.021308079
40516_at,-1.280104247
40517_at,0.212475215
40518_at,0.413904537
40519_at,0.405683521
40520_g_at,0.19063751
40521_at,-0.187975729
40522_at,0.638299727
40523_at,0.148034007
40524_at,-0.001239411
40525_at,0.191196938
40526_at,0.202160513
40527_at,-0.058402562
40528_at,0.236487335
40529_at,0.252091066
40530_at,-0.02133344
40531_at,0.253292959
40532_at,0.047707246
40533_at,0.477478457
40534_at,0.011216434
40535_i_at,0.268741926
40536_f_at,0.447183963
40537_at,0.417201281
40538_at,0.072009226
40539_at,0.022106822
40540_at,0.208938456
40541_at,-0.812344545
40542_at,0.150801365
40543_at,0.226219187
40544_g_at,0.007303997
40545_at,-0.199374224
40546_s_at,0.656286835
40547_at,0.26591133
40548_at,-0.211303031
40549_at,0.172579377
40550_at,0.051948808
40551_at,0.190961494
40552_s_at,-0.346736748
40553_at,-0.06758946
40554_at,0.055075184
40555_at,-0.108684836
40556_at,-0.977779142
40557_at,0.099172918
40558_at,0.110259531
40559_at,0.11427068
40560_at,-0.196769784
40561_at,0.190438437
40562_at,-0.276540326
40563_at,-0.021878031
40564_at,0.073155444
40565_at,0.049193665
40566_at,0.143297348
40567_at,-1.467130054
40568_at,0.025400293
40569_at,0.139553289
40570_at,-0.326842255
40571_at,-1.534754426
40572_at,0.144086413
40573_s_at,0.180577344
40574_at,-0.093004256
40575_at,-0.166093866
40576_f_at,0.187308261
40577_at,0.093334216
40578_s_at,0.811955229
40579_at,-0.090066462
40580_r_at,-0.334699263
40581_at,-0.79314389
40582_at,0.097762183
40583_at,-0.162978642
40584_at,0.184155371
40585_at,0.507378066
40586_at,0.743264155
40587_s_at,0.784690284
40588_r_at,0.665237725
40589_at,-0.376976311
40590_at,0.186110275
40591_at,0.204400328
40592_at,0.025071587
40593_at,0.187862958
40594_r_at,0.069969211
40595_at,0.205494661
40596_at,0.11279957
40597_g_at,0.072244219
40598_at,0.043968793
40599_at,0.030730233
406_at,-0.425394323
40600_at,0.197529071
40601_at,0.267179921
40602_at,-0.109938346
40603_at,0.136988836
40604_at,0.074904264
40605_at,-0.038655966
40606_at,-0.184247735
40607_at,-2.140949386
40608_at,-0.238848682
40609_at,-0.050720554
40610_at,0.07902878
40611_s_at,0.184894644
40612_at,0.116903905
40613_at,-0.022096345
40614_at,-0.00874288
40615_at,0.10736728
40616_at,0.304406337
40617_at,0.284731095
40618_at,-0.247488624
40619_at,0.025040307
40620_at,0.051248985
40621_at,-1.215115458
40622_r_at,-0.019794359
40623_at,-0.149947408
40624_at,0.045182873
40625_f_at,0.232363476
40626_at,-0.038216983
40627_at,0.306050256
40628_at,0.183228552
40629_at,0.40882775
40630_at,0.018696931
40631_at,-0.748041876
40632_at,-0.078952996
40633_at,-0.054702012
40634_at,-0.167893331
40635_at,-0.194256077
40636_at,0.045054262
40637_at,0.0347716
40638_at,0.329050982
40639_at,0.166413744
40640_at,0.078739265
40641_at,-0.009951309
40642_at,-0.444664021
40643_at,0.28878497
40644_g_at,0.10085291
40645_at,-0.030693995
40646_at,-1.442260337
40647_at,0.645633014
40648_at,0.037489854
40649_at,-0.247211665
40650_r_at,0.085226395
40651_s_at,0.069002453
40652_at,-0.076303028
40653_at,0.228747806
40654_at,0.493735165
40655_at,0.121851017
40656_at,0.052366064
40657_r_at,0.132725779
40658_r_at,0.016110319
40659_at,-0.039217156
40660_at,0.31498851
40661_at,0.159129942
40662_g_at,0.02598344
40663_at,0.000374459
40664_at,0.194464315
40665_at,0.380054416
40666_at,0.060977116
40667_at,-0.081459063
40668_s_at,-0.021748951
40669_at,0.360166294
40670_at,-0.163584738
40671_g_at,-0.640710012
40672_at,-0.244664688
40673_at,-0.387832305
40674_s_at,0.036957903
40675_r_at,0.012366846
40676_at,0.260412732
40677_at,0.158515525
40678_at,-0.201562627
40679_at,0.017893663
40680_at,-0.033248016
40681_at,-0.086932831
40682_at,0.074212902
40683_at,-0.044147485
40684_at,0.046553063
40685_at,-0.228934389
40686_at,-0.281455234
40687_at,0.056820343
40688_at,-0.17892128
40689_at,0.060077865
40690_at,0.008606432
40691_at,0.214262969
40692_at,0.004702582
40693_at,-0.090898486
40694_at,0.220464466
40695_at,0.082388632
40696_at,-0.00492488
40697_at,0.472206647
40698_at,-0.397327016
40699_at,0.06924912
407_at,0.169747349
40700_at,0.164184065
40701_at,-0.72013491
40702_at,0.173430993
40703_at,0.12730503
40704_at,-0.096606962
40705_at,0.087549424
40706_at,0.080285891
40707_at,0.27729754
40708_at,0.205860985
40709_at,0.222927311
40710_at,-0.38528969
40711_at,0.129790522
40712_at,0.115882674
40713_at,0.328281355
40714_at,0.145225591
40715_at,-0.1601021
40716_at,-0.016263222
40717_at,-0.506800819
40718_at,0.125837617
40719_at,0.237285575
40720_at,-0.326216323
40721_g_at,0.01120085
40722_at,0.25296166
40723_at,-0.01373001
40724_at,0.197111087
40725_at,0.388395568
40726_at,-0.113156362
40727_at,0.621102983
40728_at,0.085713116
40729_s_at,-0.04051089
40730_at,0.025003761
40731_at,0.095138782
40732_at,0.042509951
40733_f_at,-0.124520834
40734_r_at,-0.048189559
40735_at,-0.034746133
40736_at,0.219361801
40737_at,-0.111245831
40738_at,0.206599101
40739_at,0.021573888
40740_at,-0.088171478
40741_at,0.020452499
40742_at,0.208243579
40743_at,0.088826675
40744_at,0.088406719
40745_at,0.036243081
40746_at,0.037545665
40747_at,0.045876215
40748_at,0.195253764
40749_at,-0.109146098
40750_at,0.127185971
40751_at,-0.072905982
40752_at,0.11158074
40753_at,0.097458334
40754_at,0.3842268
40755_at,0.091571629
40756_at,0.124918168
40757_at,0.21266724
40758_at,0.587415142
40759_at,-0.079782357
40760_at,0.094522635
40761_at,0.007091879
40762_g_at,0.001776468
40763_at,0.029306688
40764_at,0.108725785
40765_at,-0.23872979
40766_at,-0.332272461
40767_at,0.072600747
40768_s_at,0.571609744
40769_r_at,0.415059013
40770_f_at,0.105164672
40771_at,0.224043357
40772_at,0.160117761
40773_at,0.226871347
40774_at,0.193984532
40775_at,-0.180215545
40776_at,0.055695169
40777_at,-0.811836861
40778_at,0.339651293
40779_at,-0.170319216
40780_at,-1.196697298
40781_at,-0.09391344
40782_at,0.345485167
40783_s_at,0.382027498
40784_at,0.778477696
40785_g_at,0.591082293
40786_at,0.183308993
40787_at,-0.030445718
40788_at,0.393843118
40789_at,0.602948776
40790_at,-0.571947172
40791_at,-0.178893064
40792_s_at,-0.468504528
40793_s_at,0.197020912
40794_at,0.156009981
40795_at,-0.209416945
40796_at,0.2437463
40797_at,-0.307458223
40798_s_at,-0.391414182
40799_at,-0.008724994
408_at,-0.522278698
40800_at,0.189524602
40801_at,0.256054658
40802_at,0.279081779
40803_at,-0.752978823
40804_at,0.203870709
40805_at,-0.33906064
40806_at,-0.040384904
40807_at,0.007592245
40808_at,0.30782966
40809_at,0.135450381
40810_at,0.277623174
40811_at,0.215946239
40812_at,-0.03931191
40813_at,-0.242672935
40814_at,0.109860232
40815_g_at,-0.106198325
40816_at,0.236505961
40817_at,-0.169068032
40818_at,-0.371539875
40819_at,-0.070166066
40820_at,-0.010652183
40821_at,0.107996865
40822_at,-0.012335116
40823_s_at,0.111976986
40824_at,0.016649208
40825_at,0.215149065
40826_at,0.049832132
40827_at,0.289006107
40828_at,-0.221229176
40829_at,-0.010123044
40830_at,0.046741324
40831_at,-0.044415702
40832_s_at,-0.142395102
